"<ID>";"N0 =: Nhum";"N0 =: le fait Qu P";"N0 =: V1-inf W";"<ENT>Ppv";"Ppv =: Neg";"<ENT>V";"Neg";"Aux =: avoir";"Aux =: être";"N0 V";"N0 être V-ant W";"N0 être V-able W";"N0 être V-eux W";"N0 être V-(eur+ateur) W";"N1 =: Nabs";"N1 =: le fait Qu P";"N1 se V de ce Qu P";"N1 se V auprès de N3hum de ce Qu P";"N1 être Vpp de ce Qu P";"[passif par]";"[passif de]";"N0 V N1 contre N2hum";"<OPT>";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"406";"~";"~";"~";"<E>";"-";"gourmer";"-";"+";"-";"~";"~";"~";"~";"~";"-";"~";"~";"~";"~";"~";"~";"~";"Son éducation avait gourmé Max"
"407";"+";"+";"+";"<E>";"-";"grandir";"-";"+";"-";"+";"+";"-";"-";"-";"-";"-";"-";"-";"-";"+";"-";"-";"Qu'il ait réussi a grandi Max"
"408";"-";"+";"+";"<E>";"-";"gratifier";"-";"+";"-";"+";"+";"-";"-";"-";"-";"-";"-";"-";"+";"+";"-";"-";"Que Max ait réussi gratifie Léa"
"409";"+";"+";"+";"<E>";"-";"griser";"-";"+";"-";"+";"+";"-";"-";"-";"-";"-";"+";"-";"+";"+";"-";"-";"Qu'il ait réussi a grisé Max"
"410";"-";"+";"+";"<E>";"-";"guetter";"-";"+";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"+";"-";"-";"Que les prix augmentent guette Max"
"411";"+";"+";"+";"<E>";"-";"guider";"-";"+";"-";"+";"-";"-";"-";"-";"+";"-";"-";"-";"-";"+";"-";"-";"Que Léa est partie guide Max dans son attitude"
"412";"-";"+";"+";"<E>";"-";"guinder";"-";"+";"-";"+";"+";"-";"-";"-";"+";"-";"+";"-";"+";"+";"-";"-";"L'attitude de Max est guindée "
"413";"-";"+";"+";"<E>";"-";"halluciner";"-";"+";"-";"+";"+";"-";"-";"-";"-";"-";"-";"-";"-";"+";"-";"-";"Que Léa agisse ainsi hallucine Max"
"414";"+";"+";"+";"<E>";"-";"handicaper";"-";"+";"-";"+";"+";"-";"-";"-";"-";"-";"-";"-";"-";"+";"-";"-";"Que Léa revienne handicape Max"
"415";"+";"+";"+";"<E>";"-";"hanter";"-";"+";"-";"+";"-";"-";"-";"-";"+";"-";"-";"-";"+";"+";"-";"-";"Que Léa revienne hante Max"
"416";"+";"+";"+";"<E>";"-";"harasser";"-";"+";"-";"+";"+";"-";"-";"-";"-";"-";"-";"-";"-";"+";"-";"-";"Que Léa crie harasse Max"
"417";"+";"+";"+";"<E>";"-";"harceler";"-";"+";"-";"+";"-";"-";"-";"-";"-";"-";"-";"-";"-";"+";"-";"-";"Que Léa revienne harcèle Max"
"418";"+";"+";"+";"<E>";"-";"hébéter";"-";"+";"-";"+";"-";"-";"-";"-";"-";"-";"+";"-";"+";"+";"-";"-";"Que Léa crie hébète Max"
"419";"+";"+";"+";"<E>";"-";"hérisser";"-";"+";"-";"+";"+";"-";"-";"-";"-";"-";"+";"-";"+";"+";"-";"+";"Que Léa crie hérisse Max"
"420";"+";"+";"+";"<E>";"-";"heurter";"-";"+";"-";"+";"+";"-";"-";"-";"+";"-";"+";"-";"+";"+";"-";"-";"Que Léa ait refusé a heurté Max"
"421";"+";"+";"+";"<E>";"-";"honorer";"-";"+";"-";"+";"+";"-";"-";"-";"+";"-";"-";"-";"-";"+";"-";"-";"Que Léa soit venue honore Max"
"422";"-";"+";"+";"<E>";"-";"horrifier";"-";"+";"-";"+";"+";"-";"-";"-";"-";"-";"+";"+";"+";"+";"+";"-";"Que Léa puisse partir horrifie Max"
"423";"-";"+";"+";"<E>";"-";"horripiler";"-";"+";"-";"+";"+";"-";"-";"-";"-";"-";"-";"-";"-";"+";"-";"-";"Que Léa parte sans cesse horripile Paul"
"424";"+";"+";"+";"<E>";"-";"humilier";"-";"+";"-";"+";"+";"-";"-";"-";"-";"-";"-";"-";"+";"+";"-";"-";"Que Léa parte tout le temps humilie Max"
"425";"+";"+";"+";"<E>";"-";"hypnotiser";"-";"+";"-";"+";"+";"-";"-";"-";"-";"-";"-";"-";"-";"+";"-";"-";"Que Léa soit aussi belle hypnotise Max"
"426";"+";"+";"+";"<E>";"-";"illuminer";"-";"+";"-";"+";"+";"-";"-";"-";"+";"+";"-";"-";"-";"+";"-";"-";"Que Léa se convertisse a illuminé Max"
"427";"+";"+";"+";"<E>";"-";"illusionner";"-";"+";"-";"+";"+";"-";"-";"-";"+";"-";"-";"-";"-";"+";"-";"-";"Que Paul fasse ces promesses a illusionné Max"
"428";"+";"+";"+";"<E>";"-";"immortaliser";"-";"+";"-";"+";"+";"-";"-";"+";"-";"+";"-";"-";"-";"+";"-";"-";"Que Max ait sauvé le pays l'a immortalisé "
"429";"+";"+";"+";"<E>";"-";"immuniser";"-";"+";"-";"+";"+";"-";"-";"-";"+";"-";"-";"-";"-";"+";"-";"+";"Les fausses sorties de Lèa ont immunisé Max(E+contre ce genre d'attitude)"
"430";"-";"+";"+";"<E>";"-";"impatienter";"-";"+";"-";"+";"-";"-";"-";"-";"-";"-";"+";"-";"+";"+";"-";"+";"Que Zoé soit aussi lente impatiente Jo"
"431";"+";"+";"+";"<E>";"-";"importuner";"-";"+";"-";"+";"+";"-";"-";"-";"-";"-";"-";"-";"-";"+";"-";"-";"Que Léa revienne importune Max"
"432";"-";"+";"+";"<E>";"-";"imprégner";"-";"+";"-";"+";"+";"-";"-";"-";"+";"-";"+";"-";"+";"+";"-";"-";"Qu'il ait soit éduqué par les curés  imprègne Luc"
"433";"-";"+";"+";"<E>";"-";"impressionner";"-";"+";"-";"+";"+";"-";"-";"-";"-";"-";"+";"-";"+";"+";"-";"-";"Que Marie soit partie a impressionné Jean"
"434";"+";"+";"+";"<E>";"-";"incommoder";"-";"+";"-";"+";"+";"-";"-";"-";"+";"-";"-";"-";"-";"+";"-";"+";"Que Max boive incommode Léa"
"435";"-";"+";"+";"<E>";"-";"indifférer";"-";"+";"-";"+";"+";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"Que Léa parte indiffère Max"
"436";"-";"+";"+";"<E>";"-";"indigner";"-";"+";"-";"+";"-";"-";"-";"-";"-";"-";"+";"+";"+";"+";"+";"+";"Que Léa parte indigne Max"
"437";"-";"+";"+";"<E>";"-";"indisposer";"-";"+";"-";"+";"-";"-";"-";"-";"-";"-";"+";"-";"+";"+";"-";"+";"Que Léa revienne indispose Max"
"438";"-";"+";"+";"<E>";"-";"infantiliser";"-";"+";"-";"+";"+";"-";"-";"-";"-";"-";"-";"-";"-";"+";"-";"-";"Que Léa le couve infantilise Max"
"439";"-";"+";"+";"<E>";"-";"infatuer";"-";"+";"-";"+";"+";"-";"-";"-";"-";"-";"+";"-";"+";"+";"-";"-";"Une éducation rigide avait infatué Max"
"440";"+";"+";"+";"<E>";"-";"infléchir";"-";"+";"-";"+";"-";"-";"-";"-";"+";"-";"-";"-";"-";"+";"-";"-";"Que Max ait réussi a infléchi (E+les décisions de)Luc"
"441";"+";"+";"+";"<E>";"-";"influencer";"-";"+";"-";"+";"-";"-";"-";"-";"+";"+";"-";"-";"-";"+";"-";"+";"Que Léa parte influence Max"
"442";"+";"+";"+";"<E>";"-";"inhiber";"-";"+";"-";"+";"+";"-";"-";"-";"+";"+";"-";"-";"-";"+";"-";"-";"Que Léa revienne inhibe (E+les pulsions de)Max"
"443";"+";"+";"+";"<E>";"-";"injurier";"-";"+";"-";"+";"-";"-";"+";"-";"+";"-";"-";"-";"-";"+";"+";"-";"Que Léa parte injurie (E+la mémoire de)Max"
"444";"-";"+";"+";"<E>";"-";"inquiéter";"-";"+";"-";"+";"+";"-";"-";"-";"-";"-";"+";"+";"+";"+";"-";"-";"Que Léa revienne inquiète Max"
"445";"~";"~";"~";"<E>";"-";"insécuriser";"-";"+";"-";"~";"~";"~";"~";"~";"-";"~";"~";"~";"~";"~";"~";"~";"Ces déclarations insécurisent le public"
"446";"~";"~";"~";"<E>";"-";"inspirer";"-";"+";"-";"~";"~";"~";"~";"~";"+";"~";"~";"~";"~";"~";"~";"~";"Ce fait divers a inspiré Max"
"447";"~";"~";"~";"<E>";"-";"inspirer";"-";"+";"-";"~";"~";"~";"~";"~";"+";"~";"~";"~";"~";"~";"~";"~";"Faire ce boulot n'inspire pas Max"
"448";"+";"+";"+";"<E>";"-";"insulter";"-";"+";"-";"+";"+";"-";"-";"-";"+";"-";"-";"-";"-";"+";"+";"-";"Que Léa parte insulte (E+l'honneur de)Max"
"449";"~";"~";"~";"<E>";"-";"insupporter";"-";"+";"-";"~";"~";"~";"~";"~";"-";"~";"~";"~";"~";"~";"~";"~";"Que Léa parle insupporte Max"
"450";"-";"+";"+";"<E>";"-";"insurger";"-";"+";"-";"+";"-";"-";"-";"-";"-";"-";"+";"+";"+";"+";"-";"+";"Cette attitude a insurgé Max"
"451";"-";"+";"+";"<E>";"-";"interdire";"-";"+";"-";"+";"-";"-";"-";"-";"-";"-";"-";"-";"+";"+";"-";"-";"Que Léa ait fait un éclat a interdit Max"
"452";"-";"+";"+";"<E>";"-";"intéresser";"-";"+";"-";"+";"+";"-";"-";"-";"-";"-";"-";"-";"-";"+";"-";"-";"Que Léa parte intéresse Max"
"453";"-";"+";"+";"<E>";"-";"interloquer";"-";"+";"-";"+";"+";"-";"-";"-";"-";"-";"-";"-";"+";"+";"-";"-";"Que Zoé parte a interloqué Bob"
"454";"~";"~";"~";"<E>";"-";"interpeller";"-";"+";"-";"~";"~";"~";"~";"~";"+";"~";"~";"~";"~";"~";"~";"~";"La misère interpelle Max"
"455";"+";"+";"+";"<E>";"-";"intimider";"-";"+";"-";"+";"+";"-";"-";"-";"-";"-";"-";"-";"-";"+";"-";"-";"Que Léa parle tant intimide Max"
"456";"+";"+";"+";"<E>";"-";"intoxiquer";"-";"+";"-";"+";"+";"-";"-";"-";"+";"-";"+";"-";"+";"+";"-";"-";"Que Max regarde la télé l' intoxique de préjugés"
"457";"-";"+";"+";"<E>";"-";"intriguer";"-";"+";"-";"+";"+";"-";"-";"-";"+";"-";"-";"-";"+";"+";"-";"-";"Que Léa parte intrigue Max"
"458";"-";"+";"+";"<E>";"-";"introvertir";"-";"+";"-";"+";"-";"-";"-";"-";"-";"-";"-";"-";"-";"+";"-";"-";"Qu'il soit resté veuf a introverti Max"
"459";"+";"+";"+";"<E>";"-";"irriter";"-";"+";"-";"+";"+";"-";"-";"-";"+";"-";"+";"+";"+";"+";"-";"+";"Que Léa revienne irrite Max"
"460";"+";"+";"+";"<E>";"-";"juguler";"-";"+";"-";"+";"-";"-";"-";"-";"+";"-";"-";"-";"-";"+";"-";"-";"Qu'Ida soit partie a jugulé (E+la colère de)Max"
"461";"+";"+";"+";"<E>";"-";"laminer";"-";"+";"-";"+";"+";"-";"-";"-";"+";"-";"-";"-";"-";"+";"-";"-";"L'insistance de Paul lamine Ida"
"462";"-";"+";"+";"<E>";"-";"lanciner";"-";"+";"-";"+";"+";"-";"-";"-";"-";"-";"-";"-";"-";"+";"-";"-";"Qu'Ida puisse partir lancinait Max"
"463";"~";"~";"~";"<E>";"-";"lasser";"-";"+";"-";"~";"~";"~";"~";"~";"+";"~";"~";"~";"~";"~";"~";"~";"Max a lassé Ida par ses rebuffades"
"464";"-";"+";"+";"<E>";"-";"lénifier";"-";"+";"-";"+";"+";"-";"-";"-";"-";"-";"-";"-";"-";"+";"-";"-";"Qu'Ida parte lénifie Max"
"465";"+";"+";"+";"<E>";"-";"léser";"-";"+";"-";"+";"-";"-";"-";"-";"+";"-";"-";"-";"-";"+";"-";"-";"Qu'Ida parte lèse (Max+les intérêts de Max)"
"466";"+";"+";"+";"<E>";"-";"lessiver";"-";"+";"-";"+";"+";"-";"-";"-";"-";"-";"-";"-";"-";"+";"-";"-";"Qu'Ida reste lessive Max"
"467";"+";"+";"+";"<E>";"-";"leurrer";"-";"+";"-";"+";"-";"-";"-";"-";"+";"-";"-";"-";"-";"+";"-";"-";"Que Luc se soit caché a leurré Max"
"468";"~";"~";"~";"<E>";"-";"libérer";"-";"+";"-";"~";"~";"~";"~";"~";"+";"~";"~";"~";"~";"~";"~";"~";"L'alcool libère (Max + ses facultés) "
"469";"~";"~";"~";"<E>";"-";"liquéfier";"-";"+";"-";"~";"~";"~";"~";"~";"-";"~";"~";"~";"~";"~";"~";"~";"Les épreuves ont liquéfié Paul"
"470";"+";"+";"+";"<E>";"-";"liquider";"-";"+";"-";"+";"+";"-";"-";"-";"-";"-";"-";"-";"-";"+";"-";"-";"Cet effort a liquidé Paul"
"471";"+";"+";"+";"<E>";"-";"magnétiser";"-";"+";"-";"+";"+";"-";"-";"-";"+";"-";"-";"-";"-";"+";"-";"-";"Que Léa le regarde magnétise Luc"
"472";"+";"+";"+";"<E>";"-";"marquer";"-";"+";"-";"+";"+";"-";"-";"-";"+";"-";"-";"-";"-";"+";"-";"-";"Que Flo soit partie a marqué Max"
"473";"-";"+";"+";"<E>";"-";"marrir";"-";"+";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"+";"-";"+";"Cet échec a marri Paul"
"474";"+";"+";"+";"<E>";"-";"martyriser";"-";"+";"-";"+";"+";"-";"-";"-";"+";"-";"-";"-";"-";"+";"-";"-";"Qu'Ida boive martyrise Max"
"475";"+";"+";"+";"<E>";"-";"mater";"-";"+";"-";"+";"-";"-";"-";"-";"-";"-";"-";"-";"-";"+";"-";"-";"Qu'il ait échoué a maté Luc"
"476";"+";"+";"+";"<E>";"-";"maturer";"-";"+";"-";"+";"+";"-";"-";"-";"-";"-";"-";"-";"-";"+";"-";"-";"Qu'il ait étudié tant a maturé Max"
"477";"+";"+";"+";"<E>";"-";"mécontenter";"-";"+";"-";"+";"-";"-";"-";"-";"-";"-";"+";"-";"+";"+";"-";"-";"Qu'Ida parte mécontente Flo"
"478";"-";"+";"+";"<E>";"-";"méduser";"-";"+";"-";"+";"+";"-";"-";"-";"-";"-";"-";"-";"-";"+";"-";"-";"Que Flo soit partie a médusé Léa"
"479";"+";"+";"+";"<E>";"-";"mêler";"-";"+";"-";"+";"-";"-";"-";"-";"-";"-";"-";"-";"-";"+";"-";"-";"Qu'Ida ne cesse de parler mêle Max"
"480";"+";"+";"+";"<E>";"-";"ménager";"-";"+";"-";"-";"-";"-";"-";"-";"+";"-";"-";"-";"-";"+";"+";"-";"Max a ménagé Luc"
"481";"+";"+";"+";"<E>";"-";"métamorphoser";"-";"+";"-";"+";"-";"-";"-";"-";"+";"-";"-";"-";"-";"+";"-";"-";"Qu'Ida soit partie a métamorphosé Max"
"482";"+";"+";"+";"<E>";"-";"meurtrir";"-";"+";"-";"+";"+";"-";"-";"-";"+";"-";"-";"-";"-";"+";"-";"-";"Qu'Ida soit partie a meurtri Max"
"483";"+";"+";"+";"<E>";"-";"miner";"-";"+";"-";"+";"-";"-";"-";"-";"+";"-";"-";"-";"-";"+";"-";"-";"Qu'Ida soit partie mine (E+la santé de+le moral de)Max"
"484";"+";"+";"+";"<E>";"-";"mobiliser";"-";"+";"-";"+";"-";"-";"-";"+";"+";"-";"-";"-";"-";"+";"-";"+";"Que Léa arrive mobilise les mâles"
"485";"+";"+";"+";"<E>";"-";"modérer";"-";"+";"-";"+";"-";"-";"-";"+";"+";"-";"-";"-";"-";"+";"-";"-";"Qu'Ida ait réagi a modéré (E+l'enthousiasme de)Max"
"486";"-";"+";"+";"<E>";"-";"mollir";"-";"+";"-";"+";"+";"-";"-";"-";"+";"-";"-";"-";"-";"+";"-";"-";"Que Léa pleure mollit (E+la résolution de)Max"
"487";"+";"+";"-";"<E>";"-";"momifier";"-";"+";"-";"+";"+";"-";"-";"-";"-";"-";"-";"-";"-";"+";"-";"-";"Qu'il ait bossé 20 ans au même endroit a momifié Luc"
"488";"-";"+";"+";"<E>";"-";"mortifier";"-";"+";"-";"+";"+";"-";"-";"-";"-";"-";"+";"-";"+";"+";"-";"-";"Qu'Ida soit partie mortifie Luc"
"489";"+";"+";"+";"<E>";"-";"murer";"-";"+";"-";"+";"-";"-";"-";"-";"-";"-";"-";"-";"-";"+";"-";"-";"Qu'Ida soit partie a muré Max dans son mutisme"
"490";"+";"+";"+";"<E>";"-";"mûrir";"-";"+";"-";"+";"+";"-";"-";"-";"+";"-";"-";"-";"-";"+";"-";"-";"Qu'Ida soit partie a mûri Max"
"491";"+";"+";"+";"<E>";"-";"museler";"-";"+";"-";"+";"-";"-";"-";"-";"+";"-";"-";"-";"-";"+";"-";"-";"Que Léa ait répondu ainsi a muselé Max"
"492";"+";"+";"+";"<E>";"-";"mystifier";"-";"+";"-";"+";"+";"-";"-";"-";"+";"-";"-";"-";"-";"+";"-";"-";"Que Léa parte et revienne a mystifié Max"
"493";"-";"+";"+";"<E>";"-";"navrer";"-";"+";"-";"+";"+";"-";"-";"-";"-";"-";"+";"-";"+";"-";"-";"-";"Que Léa soit partie navre Max"
"494";"~";"~";"~";"<E>";"-";"nettoyer";"-";"+";"-";"~";"~";"~";"~";"~";"-";"~";"~";"~";"~";"~";"~";"~";"Ce détour a littéralement nettoyé Max"
"495";"+";"+";"+";"<E>";"-";"neutraliser";"-";"+";"-";"+";"+";"-";"-";"-";"+";"+";"-";"-";"-";"+";"-";"-";"Qu'Ida parte neutralisera Max"
"496";"+";"+";"+";"<E>";"-";"névroser";"-";"+";"-";"+";"+";"-";"-";"-";"-";"-";"+";"-";"+";"+";"-";"-";"Que Léa soit sérieuse a névrosé Max"
"497";"+";"+";"+";"<E>";"-";"noircir";"-";"+";"-";"+";"+";"-";"-";"-";"-";"+";"-";"-";"-";"+";"-";"-";"Qu'il ait commis ce crime a noircit Max aux yeux de Luc"
"498";"-";"+";"+";"<E>";"-";"nouer";"-";"+";"-";"+";"+";"-";"-";"-";"+";"-";"+";"-";"+";"+";"-";"-";"Que Léa parte noue (E+la gorge de)Max"
"499";"~";"~";"~";"<E>";"-";"nourrir";"-";"+";"-";"~";"~";"~";"~";"~";"+";"~";"~";"~";"~";"~";"~";"~";"Ces expériences ont nourri Max"
"500";"+";"+";"+";"<E>";"-";"noyer";"-";"+";"-";"+";"+";"-";"-";"-";"-";"+";"-";"-";"-";"+";"-";"-";"Qu'Ida parte a complètement noyé Max"
"501";"-";"+";"+";"<E>";"-";"obliger";"-";"+";"-";"+";"+";"-";"-";"-";"-";"-";"-";"-";"-";"+";"-";"-";"Que Léa parte oblige Max"
"502";"-";"+";"+";"<E>";"-";"obnubiler";"-";"+";"-";"+";"+";"-";"-";"-";"+";"-";"+";"-";"+";"+";"-";"-";"Qu'Ida soit partie obnubile (E+l'esprit de)Max"
"503";"-";"+";"+";"<E>";"-";"obséder";"-";"+";"-";"+";"+";"-";"-";"-";"+";"-";"+";"-";"+";"+";"-";"-";"Que Léa soit partie obsède Max"
"504";"~";"~";"~";"<E>";"-";"occire";"-";"+";"-";"~";"~";"~";"~";"~";"-";"~";"~";"~";"~";"~";"~";"~";"Cette marche a occis Max"
"505";"+";"+";"+";"<E>";"-";"offenser";"-";"+";"-";"+";"+";"-";"-";"-";"+";"-";"+";"-";"+";"+";"-";"-";"Que Max ait dit cela a offensé Léa"
"506";"-";"+";"+";"<E>";"-";"offusquer";"-";"+";"-";"+";"+";"-";"-";"-";"+";"-";"+";"-";"+";"+";"-";"-";"Que Léa revienne offusque Max"
"507";"+";"+";"+";"<E>";"-";"oppresser";"-";"+";"-";"+";"+";"-";"-";"-";"+";"-";"-";"-";"-";"+";"-";"-";"Que Léa parle tant oppresse Max"
"508";"+";"+";"+";"<E>";"-";"opprimer";"-";"+";"-";"+";"+";"-";"-";"-";"+";"-";"-";"-";"-";"+";"-";"-";"Que Léa soit si assurée opprime Max"
"509";"+";"+";"+";"<E>";"-";"outrager";"-";"+";"-";"+";"+";"-";"-";"-";"+";"-";"+";"-";"+";"+";"-";"-";"Qu'Ida soit partie outrage Max"
"510";"-";"+";"+";"<E>";"-";"outrer";"-";"+";"-";"+";"+";"-";"-";"-";"-";"-";"+";"-";"+";"+";"-";"+";"Que Léa parte outre Max"
"511";"+";"+";"+";"<E>";"-";"oxygéner";"-";"+";"-";"+";"+";"-";"-";"-";"-";"-";"+";"-";"-";"+";"-";"-";"Que Léa parte oxygénera Max"
"512";"-";"+";"+";"<E>";"-";"paniquer";"-";"+";"-";"+";"+";"-";"-";"-";"-";"-";"+";"-";"+";"+";"-";"-";"Qu'Ida revienne panique Bob"
"513";"+";"+";"+";"<E>";"-";"paralyser";"-";"+";"-";"+";"+";"-";"-";"-";"+";"-";"-";"-";"-";"+";"-";"-";"Qu'Ida revienne paralyse Max"
"514";"+";"+";"+";"<E>";"-";"particulariser";"-";"+";"-";"+";"-";"-";"-";"-";"+";"+";"-";"-";"-";"+";"-";"-";"Ces qualités particularisent Max"
"515";"+";"+";"+";"<E>";"-";"passionner";"-";"+";"-";"+";"+";"-";"-";"-";"+";"-";"+";"-";"+";"+";"+";"-";"Que Léa peigne passionne Max"
"516";"~";"~";"~";"<E>";"-";"paumer";"-";"+";"-";"~";"~";"~";"~";"~";"-";"~";"~";"~";"~";"~";"~";"~";"Qu'Ida soit partie a paumé Max"
"517";"+";"+";"+";"<E>";"-";"peiner";"-";"+";"-";"+";"-";"-";"-";"-";"-";"-";"+";"-";"+";"+";"-";"-";"Qu'Ida revienne peine Luc"
"518";"~";"~";"~";"<E>";"-";"perdre";"-";"+";"-";"~";"~";"~";"~";"~";"-";"~";"~";"~";"~";"~";"~";"~";"Trop boire a perdu Max"
"519";"+";"+";"+";"<E>";"-";"perfectionner";"-";"+";"-";"+";"-";"-";"-";"-";"+";"-";"-";"-";"-";"+";"-";"-";"Qu'il ait fait ce stage a perfectionné (E+l'anglais de)Max"
"520";"+";"+";"+";"<E>";"-";"perturber";"-";"+";"-";"+";"+";"-";"-";"-";"+";"-";"+";"-";"+";"+";"-";"-";"Que Léa revienne perturbe Max"
"521";"+";"+";"+";"<E>";"-";"pervertir";"-";"+";"-";"+";"+";"-";"-";"-";"+";"-";"-";"-";"-";"+";"-";"-";"Avoir fréquenté Léa a perverti Max"
"522";"+";"+";"+";"<E>";"-";"pétrifier";"-";"+";"-";"+";"+";"-";"-";"-";"+";"-";"-";"-";"-";"+";"-";"-";"Qu'Ida ait dit cela a pétrifié Max"
"523";"+";"+";"+";"<E>";"-";"pétrir";"-";"+";"-";"+";"-";"-";"-";"-";"+";"-";"-";"-";"-";"+";"-";"-";"Qu'il ait fait la guerre a pétri sa personnalité"
"524";"-";"+";"+";"<E>";"-";"piquer";"-";"+";"-";"+";"+";"-";"-";"-";"+";"-";"+";"+";"+";"+";"-";"-";"Que Léa soit partie a piqué (Max+sa fierté)"
"525";"+";"+";"+";"<E>";"-";"poignarder";"-";"+";"-";"+";"-";"-";"-";"-";"+";"-";"-";"-";"-";"+";"-";"-";"Qu'Ida soit partie a poignardé Max"
"526";"~";"~";"~";"<E>";"-";"poigner";"-";"+";"-";"~";"~";"~";"~";"~";"+";"~";"~";"~";"~";"~";"~";"~";"Ce spectacle poigne les spectateurs"
"527";"~";"~";"~";"<E>";"-";"polariser";"-";"+";"-";"~";"~";"~";"~";"~";"+";"~";"~";"~";"~";"~";"~";"~";"Ce problème polarise Bob"
"528";"+";"+";"+";"<E>";"-";"policer";"-";"+";"-";"+";"-";"-";"-";"-";"+";"-";"-";"-";"-";"+";"-";"-";"Avoir cette éducation a policé (E+les manières de)Max"
"529";"~";"~";"~";"<E>";"-";"polir";"-";"+";"-";"~";"~";"~";"~";"~";"+";"~";"~";"~";"~";"~";"~";"~";"Cette éducation a poli Max"
"530";"+";"+";"+";"<E>";"-";"politiser";"-";"+";"-";"+";"-";"-";"-";"-";"+";"-";"-";"-";"-";"+";"-";"-";"Que la vie renchérisse politise les masses"
"531";"+";"+";"+";"<E>";"-";"pomper";"-";"+";"-";"+";"+";"-";"-";"-";"-";"-";"-";"-";"-";"+";"-";"-";"D'avoir pris l'escalier a pompé Max"
"532";"~";"~";"~";"<E>";"-";"pomper";"-";"+";"-";"~";"~";"~";"~";"~";"-";"~";"~";"~";"~";"~";"~";"~";"Que Paul dise tant de bêtises pompe Luc"
"533";"~";"~";"~";"<E>";"-";"pondérer";"-";"+";"-";"~";"~";"~";"~";"~";"+";"~";"~";"~";"~";"~";"~";"~";"L'expérience a pondéré (E + le caractère de) Max"
"534";"~";"~";"~";"<E>";"-";"pourchasser";"-";"+";"-";"~";"~";"~";"~";"~";"+";"~";"~";"~";"~";"~";"~";"~";"Les remords pourchassent Max"
"535";"+";"+";"+";"<E>";"-";"pourrir";"-";"+";"-";"+";"+";"-";"-";"-";"+";"-";"-";"-";"-";"+";"-";"-";"Qu'il ait été enfant unique a pourri Max"
"536";"+";"+";"+";"<E>";"-";"poursuivre";"-";"+";"-";"+";"-";"-";"-";"-";"-";"-";"-";"-";"-";"+";"+";"-";"Que Léa a soit partie poursuit Max"
"537";"~";"~";"~";"<E>";"-";"prendre";"-";"+";"-";"~";"~";"~";"~";"~";"+";"~";"~";"~";"~";"~";"~";"~";"Ses occupations prennent Paul"
"538";"-";"+";"+";"<E>";"-";"préoccuper";"-";"+";"-";"+";"+";"-";"-";"-";"+";"-";"+";"-";"+";"+";"+";"-";"Que Max s'en aille préoccupe Léa"
"539";"~";"~";"~";"<E>";"-";"priver";"-";"+";"-";"~";"~";"~";"~";"~";"-";"~";"~";"~";"~";"~";"~";"~";"Que Léa ne soit pas venue prive Max"
"540";"-";"+";"+";"<E>";"-";"prostrer";"-";"+";"-";"+";"+";"-";"-";"-";"-";"-";"-";"-";"-";"+";"-";"-";"Que Léa parte a prostré Max"
"541";"+";"+";"+";"<E>";"-";"provoquer";"-";"+";"-";"+";"+";"-";"-";"+";"+";"-";"-";"-";"-";"+";"-";"-";"Ces mesures provoquent les cadres"
"542";"~";"~";"~";"<E>";"-";"purifier";"-";"+";"-";"~";"~";"~";"~";"~";"+";"~";"~";"~";"~";"~";"~";"~";"Le repentir purifie Max"
"543";"~";"~";"~";"<E>";"-";"questionner";"-";"+";"-";"~";"~";"~";"~";"~";"+";"~";"~";"~";"~";"~";"~";"~";"la misère du tiers-monde questionne Max"
"544";"-";"-";"-";"<E>";"-";"quitter";"-";"+";"-";"-";"-";"-";"-";"-";"+";"-";"-";"-";"-";"-";"-";"-";"Que Léa soit partie ne quitte pas Max"
"545";"~";"~";"~";"<E>";"-";"racheter";"-";"+";"-";"~";"~";"~";"~";"~";"+";"~";"~";"~";"~";"~";"~";"~";"Qu'il ait agi ainsi a racheté Max aux yeux de Luc"
"546";"+";"+";"+";"<E>";"-";"radoucir";"-";"+";"-";"+";"+";"-";"-";"-";"+";"-";"-";"-";"-";"+";"-";"-";"Que Léa soit revenue a radouci Max"
"547";"+";"+";"+";"<E>";"-";"raffermir";"-";"+";"-";"+";"+";"-";"-";"-";"+";"-";"-";"-";"-";"+";"-";"-";"Cette épreuve raffermit Max"
"548";"+";"+";"+";"<E>";"-";"rafraîchir";"-";"+";"-";"+";"+";"-";"-";"-";"+";"-";"-";"-";"-";"+";"-";"-";"Que Léa soit revenue rafraîchit l'âme de Max"
"549";"+";"+";"+";"<E>";"-";"ragaillardir";"-";"+";"-";"+";"+";"-";"-";"-";"+";"-";"-";"-";"-";"+";"-";"-";"Que Léa parte a ragaillardi Max"
"550";"-";"+";"+";"ne";"+";"ragoûter";"+";"+";"-";"-";"+";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"Qu'il doive sortir Flo ne ragoûte pas Max"
